id,title,artists,pp_artist
0txLC5NA64M8siGn3mnET0,Do You Remember The First Time?,['Pulp'],Pulp
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,['Soundgarden'],Soundgarden
2VmyLy2HQlkevZYboXHM5O,If You Tolerate This Your Children Will Be Next,['Manic Street Preachers'],Manic Street Preachers
3soLwFvqNYT90pZHSZhmK2,Dry The Rain (Remaster),['The Beta Band'],The Beta Band
1oPg2EYKf2hbS7aDyE8j3S,The Riverboat Song,['Ocean Colour Scene'],Ocean Colour Scene
1v2zyAJrChw5JnfafSkwkJ,Shiny Happy People,['R.E.M.'],R.E.M.
64SIlhd3BaHCCMSfajXG7l,Grace,['Jeff Buckley'],Jeff Buckley
1dyTcli07c77mtQK3ahUZR,Just,['Radiohead'],Radiohead
4uPi47C1WcnhIbvCx4zCu6,Novocaine For The Soul,['Eels'],Eels
6L4fEE9awoUnSEy1bmQebb,Country House - 2012 Remaster,['Blur'],Blur
1RZlGlz8eXT1KmJYpqFRzH,Race for the Prize - 2017 Remaster,['The Flaming Lips'],The Flaming Lips
5AMrnF761nziCWUfjBgRUI,Waltz #2 (XO),['Elliott Smith'],Elliott Smith
1Cwsd5xI8CajJz795oy4XF,You Get What You Give,['New Radicals'],New Radicals
6pmuu4qSz2WrtGkBjUfyuz,Birdhouse in Your Soul,['They Might Be Giants'],They Might Be Giants
10CiC7n8xCJJpbNcBpHsXc,Unfinished Sympathy - 2006 Digital Remaster,['Massive Attack'],Massive Attack
1KdwPeY1WRWQGHCmRJTveb,Cannonball,['The Breeders'],The Breeders
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,['The Verve'],The Verve
1L94M3KIu7QluZe63g64rv,Alive,['Pearl Jam'],Pearl Jam
6Mml8csigEygw1zLU4KpoU,Kelly's Heroes,['Black Grape'],Black Grape
1A7pz58VR2Lpc19c58QdSo,Road Rage,['Catatonia'],Catatonia
05FgZdqxXg40X0WG8MmWMA,Something Changed,['Pulp'],Pulp
407ltk0BtcZI8kgu0HH4Yj,Into My Arms - 2011 Remastered Version,['Nick Cave & The Bad Seeds'],Nick Cave & The Bad Seeds
66IC0uXoVyYT5q3R27bbZy,Sit Down,['James'],James
0bWKniFVup1UYgoZww89Vp,First of the Gang to Die,['Morrissey'],Morrissey
67Hna13dNDkZvBpTXRIaOJ,Teardrop,['Massive Attack'],Massive Attack
1UVll7jjUlqSGxCZ6uXVaD,Regret - 2015 Remaster,['New Order'],New Order
40MTAe7rupM7DNRrw72Q8i,Goddess on a Hiway,['Mercury Rev'],Mercury Rev
6T10XPeC9X5xEaD6tMcK6M,All I Need (feat. Beth Hirsch),"['Air', 'Beth Hirsch']",Air / Beth Hirsch
7mEGddVRDdESAibWOnbXoA,A Letter To Elise,['The Cure'],The Cure
10hLkl5k0NjO7QAJvoVzIy,The Wild Ones (Remastered),['Suede'],Suede
5nD0JrqbevsWiih4GnXRLm,Loaded - Remastered,['Primal Scream'],Primal Scream
6joAGL5IuD66Qgcz049ObW,Yes - Full Version,['McAlmont & Butler'],McAlmont & Butler
25BbuSP5iUs16O6Lxbb4rS,Wide Open Space,['Mansun'],Mansun
15kLz0zNFdtsaJdXKSGmTU,The Drugs Don't Work,['The Verve'],The Verve
4IFC2bM8SquqQYOu9tiQ8C,Chasing Rainbows,['Shed Seven'],Shed Seven
0uJyE3M3ecGZgzltsQKs3a,A Design for Life - Remastered,['Manic Street Preachers'],Manic Street Preachers
5xvVqECUVNTBGbnPEzqn3I,King of the Kerb,['Echobelly'],Echobelly
0RxWeRjUUQqGUxOYn5gniE,Beautiful Ones (Remastered),['Suede'],Suede
7ziicmUOzWXAkdPriOmFk9,The Only One I Know,['The Charlatans'],The Charlatans
1SqY3rqLazvQlDz24GJ1TO,Alright,['Cast'],Cast
2dAWHiEg6UlcDgK0IDyiy3,Sparky's Dream,['Teenage Fanclub'],Teenage Fanclub
4e23vKHDVQXHvoqzXiYqUm,Getting Away with It,['Electronic'],Electronic
6aPUrLTe381i5pgE4jX94f,Twisterella,['Ride'],Ride
72TPbqNS18yOlXa5USPSSo,All You Good Good People,['Embrace'],Embrace
5J7l2wE9wxqod7xIP0jyAB,She Said,['Longpigs'],Longpigs
0w3xM9vQtoAn05Iqf7MyGb,Olympian,['Gene'],Gene
5BlmlqySQMeRvRm6YjhwyO,French Disko,['Stereolab'],Stereolab
