,id,k6_cluster,k10_cluster
24480,2DbwyY6GHXJ45RWKcleGJG,1,1
24481,36T1G14JIGCy1Y2O551ISJ,1,1
24482,5cotzc7ZxuhrFRonTHTYr0,1,1
24483,6cUqwmaSHB6bzwAd3TNF2a,1,1
24484,0Kxfyfxz6fXtDjymDC7vvo,1,1
24485,7n3LQY4Pi9tBBGZMJt8y5s,1,1
24486,6YjQxa2wea38xj1ZUzjZR7,1,1
24487,5azBAjw4ODor43cc4F882s,1,1
24488,3O522IlDAVBafw3FHVIfij,1,1
24489,2i4BNKtm7joGyjBZAKs5v1,1,1
24490,13toPIz9TQco3lZSdnj3oH,4,7
24491,3uI33EsE7AVM3GMxaOn7fv,1,1
24492,6AjPafigBuf4GMcBg0Gppn,1,1
24493,5YyN6xgw1er05uPkHI3OYa,1,1
24494,32hpq6FjVS2QrE5Z0q8Ffa,1,1
24495,6MnSSnsq18Y4wJWCLgx22O,3,8
24496,4AcHN6bHmVe97eRB2yXZvl,4,7
24497,4Ore0bUr05YPVHg7Wp4pp1,1,1
24498,5BAhmGN4WgfCu5l5IeLFO2,0,5
24499,3Yn8JLVYUYfpD9CuL5Uv7C,1,1
24500,5y6vMnDX92DtHjaAPpSy5B,1,1
24501,2kuDyBSOc05zqLnCYfFH5I,1,1
24502,3UpiaKvd52jtDP5d9mDjBz,1,1
24503,6inflbS4oG0Z4R2ledh2pZ,4,7
24504,4LTCKJhqbHAa8sbDZ5XBMF,1,1
24505,7n34Frl6tI3HF514RM2JjF,1,1
24506,7EtJI6MkTEZNTZloJ8lnwp,1,1
24507,2Ms9rXvqIqCzn9BYkhVoYA,1,1
24508,2a8tKjTKrcPcuDVmbdq2td,1,1
24509,0jHO9NCucMtKLGY6SkjjaF,1,1
24510,1b1xsJxcacFAv5Y9wybBQf,1,1
24511,2f4BDw55V6cl97oH52S3Zz,1,1
24512,4FQmeXljF9IQuR7dnsDu0J,1,1
24513,1zCNy5adNEZVXYYLvhPw46,1,1
24514,3qb96u498viKCl8gQcYMKi,1,1
24515,6TDTcpE3KZVNgIAy0yYWRj,1,1
24516,7mKUo6SeTfBoN7EI2l8hK8,1,1
24517,1eys1iysFllOg7dAbUjFtB,1,1
24518,6FkYgEDPpsSwRX80P0rUU6,1,1
24519,35jUZgmjDmVyvchmhczt82,1,1
24520,0Os08Ppyk95BfEY3hC7sWY,1,1
24521,4xeMXt1aI0VdJZM43dudy1,1,1
24522,2aXsvZAnvg8YPfDRi5n0Fy,1,1
24523,2QgkP1kZPhav58whMHBOIr,4,7
24524,5ZzpJf5LSzfbMUIzsSRabZ,1,1
24525,6INtr3dgzX86NuAtUabeFF,1,1
24526,7M56PbL3b1IandIOlBFL94,1,1
24527,1lwS9OLWhZdO3CdPFI5Cvh,4,1
24528,5dm5TSgzPHfTz12Il1ZubQ,1,1
24529,6hcorDTyKB3AXqCUQedAIj,1,1
24530,3Jf8tbnrqY2Eg6bFkrkpSU,1,1
24531,7LlsL3chJ5RsuavYAawQQ7,1,1
24532,2YxnaInOpa7nQ7zoJjyTYB,1,1
24533,5yNkX0lW8C2ccVN3Q1xRm9,1,2
24534,0iIaVVWXApgHqX0hFpnTFs,1,1
24535,2ohXgbRM5FRVXpyCytS7mc,1,1
24536,1Ay16TwyIetcUuiYIXDhO9,1,1
24537,3eNqlm5aILYa2AYsx1Gihj,1,1
24538,71rbXzLu3OUC0jlwTZuqPO,1,1
24539,1pYmDHMAWBS6cquLQn1RVH,1,1
24540,3B8hzXlnA88f2RGm2afggs,1,1
24541,40b3ShTwdTGqiWzpMiRJEp,1,1
24542,2lAZJjUyFklZXQK5vDjzbp,1,1
24543,4ZbY3tViWurTa5JmaitOxX,1,1
24544,1UGhrzC7EvqYDDDCx857Ls,1,1
24545,5EClETwYOxIEnaOYcaROZB,1,1
24546,44TGd1DqzCDKPHQHq2XjQw,1,1
24547,7FDbUWyKNi8gq0BZbhQBN7,1,1
24548,4ahqgAt6RfaB9f2jwBbHQw,1,1
24549,1Gik07tTh6MEzog96NROWk,1,1
24550,7obXWzDNURztXLBk3XVQpl,1,1
24551,7xPeWqkfRaycu6czvv26BF,1,1
24552,5D8Ag4zeXZtJzDdit3PGE6,1,1
24553,3sgN7kZC7Pirz4PfbQpBkx,1,1
24554,1Ul2gFd9Uf8qSrME5mH56y,1,1
24555,46HBhS8WbpaEYMbGWgiPaO,1,1
24556,6SEerZPPtRTJBLevfsSojX,1,1
24557,0zv0F8GK6yFXv0AZ3yDwTz,1,1
24558,0ObyzMHNNzAZh9MGjh7jMv,1,1
24559,4P2z1eqevx8wCes6dBjstL,1,1
24560,6XuVgxaYTtaeTspOSgnoIW,1,1
24561,69ZE5MwjbVscaHyfZ5lISQ,1,1
24562,5DoSx7sl8fEzLP3socOXSF,1,1
24563,1Vc7kKWA2FUm7zTpM9Ur9m,1,1
24564,4gKS7a24xnVpIlpEoDvRbb,1,1
24565,3jAPlfftOtKBgrJ722luE3,1,1
24566,4QuoelVf8l7Q9xMiu2f6SG,1,1
24567,5XoG7RrN6UTcF8pj5Y9M1h,1,1
24568,2A4mZMTSJSqElt6hqjGfMx,1,1
24569,4t0Qu5bzqK4tlaVkmqRIn1,1,1
24570,7g0E8PZTeRA6NghamzQHfc,1,1
24571,2HztEAEdEvvzDBAsQsFDbP,1,1
24572,4FHhmK8SiXOEp56Mvvgexn,1,1
24573,7mruYzqdyQjwt5RW6s0WcX,5,0
24574,4XcgZoiSNe85raaeOLFDjK,4,7
24575,2bqqOMr8oO7HKXpyYvvE0g,1,1
24576,1rdWWLr7GJjThnNC7AIz4S,1,1
24577,5Zk4iUcotUIcyPeanblxS3,1,1
24578,1HCaMbhyPomRJvxM7tnjPS,1,1
24579,4qK2KHiMFdZG9DLJRuEHge,1,1
24580,2bYc7Z7rVV6U5z1KcanC2Y,1,1
24581,1v8aC1FS1A8iHSN2mlaBj5,1,1
24582,1Y8DKZ0Y9DmovO0WhiJ7YR,1,1
24583,6BHHAdQlulPcqQ3di97aQe,1,1
24584,1wvbF5ocUKwW4Zp33sB69d,1,1
24585,5XPVXfowyJFfkjGkuirDuU,1,1
24586,2IDzjmmqCscHdEJIftvCfM,1,1
24587,0gMLFiCY9EQ02fvvGUaxiL,1,1
24588,6XOcs06duhRLTz6wBBS6M2,1,1
24589,1RmjkVcpzwYqI1KiL8eFYZ,2,6
24590,0bq69lYhNebcz69w0yEyNO,1,1
24591,64N2ncaCFXdJAVHcv0Y9An,1,1
24592,2OKfAtj6fTgJRghXn2pxm0,1,1
24593,6WVmHfjvCgGYxOtLAwRBYf,1,1
24594,0o5vFkIE7BwQwBhkQ0s8ev,1,1
24595,6BKPoIIbi5qXManSY3ljv6,4,7
24596,5SvozsO8hjZXaM4GZPZl4Q,1,1
24597,6fWwLxUoiAZpZtqOFwG1KL,4,7
24598,3wSURWsUiOH9JsD6ChdnfP,5,0
24599,4gV7GVMSyubzPxOjToHOMM,1,1
24600,2paMfzAp6rhZaAU5gjVfh6,1,2
24601,7FEdWQlavfH9utHL6DkQbO,1,1
24602,0ENV8cY0bwun9qSQkh195f,1,1
24603,00tIiOoqhX2RM5WTtKm9Ep,1,1
24604,7aWFnpijG4mmsxt3JArLPC,1,1
24605,5kFlFv1KwzlAcjdHcFLExE,1,1
24606,6oWmbXIDmYvyJknibbEMzq,1,1
24607,0fTjvn22C2BA30jriZq7bk,1,1
24608,30CGHirKWIB7YMhmrzYnhS,1,1
24609,6S4xy4R6MnoL8oH2KwemNp,1,1
24610,32xLddAoQYlr0OfsUzUWKh,1,1
24611,36bIpeHeIF3POmZOqSDLvS,1,1
24612,3MWQJFGBSnbqGiBWa5mR87,1,2
24613,4f0JFbHABJNgLrn5wWbjBS,1,1
24614,1bIfl2SaDfipOf7uyX8Ff0,1,1
24615,5GU1UcfKebz5PBuT4aS6cT,1,1
24616,7xo2fBLoAfob17yrWzG9xH,1,1
24617,6qPyLBQj44WLsDrx6pnwL8,1,1
24618,5ClxAzprojFOLUBxLWRXn4,1,1
24619,14BGh1a0WoPv5oVZb7iHqC,1,1
24620,6wvCIGQCzLdjLDXdpKba7r,1,1
24621,7rISWaygM3cRuji95Gqlmj,1,1
24622,53EqBED02DNBmQFd8vZg8U,1,1
24623,4pUV76JskTRKcNIhqIiQuS,1,1
24624,1SVYBQqPplriCEqA3I4luB,1,1
24625,4RKUyTKmfBPauvtPPs5yTp,1,1
24626,1WbMSCLAHjhrgmPTKjn9Cw,1,1
24627,04xLM1LrZP4SakK5CEgE4I,1,1
24628,6VU4Q79EHC1dD2c8atcDff,1,1
24629,7alVybIfIzKh7tNuqJcnOQ,1,1
24630,1HeY1ENSEluFJiVwblYth9,1,1
24631,32zhI0Tce4Xxoky2MG59Uz,1,1
24632,4wYiqFMQiGnUseioUWrdWU,1,1
24633,21bJw0TvqosdshB9CwFcHp,3,4
24634,65rKfsCJsKrRX8uxZsbenH,1,1
24635,5oUFAy2OhpCH3FVfOBvwuL,1,1
24636,0CBa8Q66dSMUkxk2Ctd8jY,0,2
24637,2Vrg4Ar4v8KECMdwck1DRl,1,1
24638,20gwOq3uQBnI2gbxLrIZEc,1,1
24639,4L4zKKS9t3IPSBC1xXdCLD,1,1
24640,6uz7dl1ElFXDAPwDvuvXPS,1,1
24641,5Fv4EVQN6GEYYnMZ3L6NOl,1,2
24642,2gGs5GIOPRiQawcGVAEye3,1,1
24643,34w2o0qfeBwahiiiNw3o1R,1,1
24644,4JLdjEPwa80Kfn1tOl0Rdb,1,1
24645,5KdJI8rtEmPGGvOrbWQKbN,1,1
24646,0keMf5m5CVWX0ZZnhc8xPz,0,5
24647,2co18Ij6kdf3kcfp5zm2Bv,1,1
24648,1MTFfPPSCT4QisOteOn0xv,1,1
24649,3ATqHnrwMf3kAyjEfchWME,3,4
24650,5ZlIJOIrTc4alt9D5n1RXM,1,1
24651,6qaMFbqEYYZWl7GAQPqyaS,1,1
24652,33rZdJwtVLRrsRJDdakMHy,1,1
24653,2gNfiokhNCOgrAfWLEdTDr,3,4
24654,07YX3ZnKjiRFdW3fdpL5Rg,1,1
24655,3bnD2j5uc0ummbkBQ1LzQf,1,1
24656,1rIxb5rv6BUWXT6xmLt91x,1,1
24657,4jliDj7PBil4JppyllAKdc,1,1
24658,7AwHSvOK0gQI1qsbwV48sp,1,1
24659,70ILvXxcOLxFyQbHvmdCRU,1,1
24660,3HIyzleWbghroY372GMajL,1,1
24661,2Jyu4yhzCv25s2xtwLpq8P,1,1
24662,06Y7RRtGrgIKc7pKSJJ8oh,1,1
24663,4XllRM5yuKErYFPGhuA0oL,1,1
24664,27gKNDytC7MioJagL22IA5,1,1
24665,6Z24xwVFdjutg9dCueTcnc,1,1
24666,6KLWQ4m8chnleiTLYGUaVP,1,1
24667,2pj1fWNKZrpXKp3A21YEMU,1,1
24668,63Q3TXGsQOe04fmhD3vcQd,1,1
24669,6lZUCenbtYcaRyCsIpnVua,1,1
24670,1E3aNzg2MTlTYhWPRQip5K,1,1
24671,4HNl6Y813SOvZLRutPjLJO,1,1
24672,42jvaZgFykDLb4Rt8Fl4kX,1,1
24673,33SQxkpCvYWKdVJROn0cos,1,1
24674,59GzRkcYlYOLrfN3zVdEs3,1,1
24675,0BmCeSYUthdYE4LbJx1qYj,1,1
24676,5A8rwVPuBWN1oUw7lD4jzP,1,1
24677,0LlGYQSAJZI5QrR5hblT6s,1,1
24678,5tSbRZxiwd8BjWMMMvQzeo,2,9
24679,4KyEeZwIuoFH0n68qvl35b,1,1
24680,5uMHrp7mylSVui6RnsDJHf,1,1
24681,1HxnvdlGxXDrCv8O0bdBuh,1,1
24682,7mdgRb5f7pg3gKOO9jXe0v,1,1
24683,7LyESoBeL0pY4TyTwJF55O,1,1
24684,3kRUKC9x35a83s4eeHHMPP,5,0
24685,07cujGFYavyQSFsTGuOPDR,1,6
24686,0mZ7aAHJTeGsqvclcvdPB5,1,1
24687,4KtztvJ5lQuATEiTQCB2Hr,4,7
24688,1YuD6unrLYMOeF7ZBHI7fE,4,7
24689,2hxnLSOpiGHKyIzNqUTuyX,1,1
24690,35vMyIh6E7NZ50YtYb2Kxc,1,1
24691,07ikk7X8EDJJk9T8H3XN8e,1,1
24692,5LMfpurYHpof80oGmHGJf6,1,1
24693,4CC2BllwnzbhEdasgZNXJU,1,1
24694,31eT1f3kE1zP6TgHdMS7uH,0,0
24695,4oxWMQjQLpDZ3UOS0km3JB,2,6
24696,2ZcJPY7GajuGFRCLjoFULR,3,4
24697,1nS3mow4bNmZhUKerCxogg,5,0
24698,7dmzef3oyoqajUNmiFXNdO,4,7
24699,6Rp7LGVGiKKu5TFaEt1sxJ,5,0
24700,6L5iz05QxAhgG8Nq4IqpZL,3,8
24701,6etL7st5rJzfG53vfmKn5F,2,6
24702,5dPX4N02hOyrpc7KVkW5cl,5,0
24703,1w4ofPus8lRclKy0AiRCfw,5,0
24704,6fzSNJHYXC6glSYc4Ths0l,5,0
24705,4nZQJm9ZI4b0nbbI03dDrL,5,0
24706,6JUhrVDmyqS5e0aZn8adob,5,0
24707,4CGgAI6Wy6rngUDAGvqlm2,2,6
24708,07ysv62qaOQmIEIvcIX2Wr,0,5
24709,4DWy559kl3posj3sun3Adw,1,1
24710,2s2S3LpjuHCVouAO6NAnPB,1,1
24711,1i6k34h8lhByiK6fcOE8iK,1,1
24712,7mZitiacL1fnnCLGT4Vcky,1,1
24713,3DSz44pPAfri3xhLvoGLaY,1,1
24714,3QMdpJFSSbWBCbUmZkNXOu,1,1
24715,5kxbRN5tJeoFpFwR8ZWaKV,1,1
24716,0B7nQNOvmMBcRLJcoJywYn,0,5
24717,4fEspsPRUo7BpvlqhzdtId,4,7
24718,2SHbl5MEmDxbXsG0QdDlc0,2,9
24719,06Gc7o19pDt9mQ57Eu7nNd,4,7
24720,1i0Z57dz7PHpsEfIb5CnIx,0,5
24721,1VsmIwWlTFA6w7w27HwePO,5,0
24722,1gBI5Jz6JvywDbzPYurAQs,1,1
24723,5S465KrNU1IqLDMTzZJXhu,1,1
24724,6SFGnnxX5VUgpZJiGSKjx7,1,1
24725,17rHWvAAXbzDOF59fPM7xk,1,1
24726,4GGVpoLeVtvzJZyhV6J307,1,1
24727,0ZhQttRzs6GLGwhBB1vy6b,1,1
24728,5aCAzGk3smWQ2t65alTGPp,1,1
24729,1cvdyhMQcksa9T6wTJiAWS,1,1
24730,3yL5YfL6YOdycAQ9fDn0dq,1,1
24731,0BZxv1E9EqjwWQneH7zFYQ,1,1
24732,3My3cJWYj9KLCLz8Sj0csg,1,1
24733,0Y3glTTuDG6xF9zX044gDW,1,1
24734,1MrG3sX66v1tk8sIDv3qCj,1,1
24735,5xwrQMIl6NxUpIZm9OEORb,1,1
24736,6J7Z0GdEojwcEb7qMvTReq,1,1
24737,7Kek2PTX3rwQKHoOqP6t9r,1,1
24738,3IwkgGsubgFAugw9NjguQx,1,1
24739,2MPIwKG5szN7r2OAk0QyXj,1,1
24740,3huk8B1aNp9txmknHOzsq2,1,1
24741,7kTxtJ5AkQns3MjQZgCQoc,1,1
24742,1NXEBQybN5pdoOhuoqSUpp,1,1
24743,71am9VEIIIuMltFF7JT1p1,1,1
24744,1AhOzFuESPwEMoVgo9RKnv,1,1
24745,4Zxa3aDHOBbyRJbcVlyvFz,1,1
24746,6bZ5p6XJdcjTP4lZkZEpNJ,1,1
24747,4Sl5MZ0QhKOe6FlAn9EPOy,1,1
24748,4dUIinlaify3Z3DAZmPkc7,1,1
24749,73NpafBk1NgijvqBoznYZj,1,1
24750,2BKwsbmT3763W7cozRNncm,1,1
24751,3cbwmmeBX3Q43Rtq61wJzX,1,1
24752,5I29iXNqkMsoCevHnZJuFD,1,1
24753,2ZlpJCddUzr7873198nvXE,1,1
24754,31zMrsUmiuaaQTwDxLjLEd,1,1
24755,11TN3cksq1l4YVCROW1M3z,1,1
24756,7zE5Cam2Rm9YnNaCQMs2y5,1,1
24757,01LFDN2pbKmSz1Lt3RRwTZ,1,1
24758,0JnLWqCYNkcQroF3yFNGrC,1,1
24759,78GUrFQ9AUU63XpQ2TXbsI,1,1
24760,77zuNmj82EubbK235evjeH,1,1
24761,45nyiS7Q2fJaY9AuNDZDee,1,1
24762,56XoWMkfgfFg7pSepzdOk2,1,1
24763,0Alrn9ztbPhRVTkzMgFIpw,1,1
24764,7xzzBMB5gDlGFKMTUQvI5u,1,1
24765,3wbUuzRdemeNJuqnMNBC9m,1,1
24766,6OwHbQsgMZfqcxA2T5HBRh,1,1
24767,2EZSBL4CawxiV3NKXDEZfO,1,1
24768,7kTJv38Eytjub3gbJZbN3B,1,1
24769,5Cic0iN6YlMzHtQxbGz0Gr,1,1
24770,7lMJSGbagxGBSDk40szBDT,1,1
24771,3M4eURBh0WUWvVGHm90VOb,1,1
24772,4Bl14xQWo7Q6jagOcPZ5mI,1,1
24773,3onp9CePJ7sNcJjIARM5YG,1,1
24774,7MnQ5mhtFaSRXs28TfaapE,1,1
24775,2Q2b24KgUeUQIhed28JWnG,1,1
24776,7vzybiTEICEwnewA8KqU57,1,1
24777,3CoXzpJExs6A23Y9r8WM4c,1,1
24778,1Hrm5YUnA3wolW27hh1Gxt,1,1
24779,3l0VTha5dPLyvzeZgZ0c8c,1,1
24780,3Izud0YVFeO7B2g7vpeahE,1,1
24781,3ZHSux0Lhgs7jiPwcHTMOG,4,7
24782,1ykBwovVacAvsxHtab6YIn,4,7
24783,61K2ojT7cOXHEX6sPa0RTP,1,1
24784,2I8BHm1fk1HSTSjhkFuFMi,1,1
24785,4cA9NonrqiUKqo9902IIKw,1,1
24786,4suC1hINTUwtEjbGDgeKzi,1,1
24787,6UMWHRoMiRJJsTng4WSLHL,1,1
24788,03pkEgCCvian4lZSPkpB4v,1,1
24789,5Wb7rJtiJFci7wdmqcucbR,1,1
24790,4oAZrNEBTbpEggnXhSbi3l,1,1
24791,3cvhSfmHWbUc9utiNJQ60y,1,1
24792,2rMN0ja3h4yyQhWYwC5DJt,1,1
24793,4U4ugqWcLvrggI6qwWNby6,1,1
24794,7BlS9O51q0jJdvMoaIyzRB,1,1
24795,1oBOX3fol9Mb8MnU6fYkd2,1,1
24796,21vpeJhpOxj1cJBoePQ7r0,1,1
24797,0SQv16pZ75TcEhCSzWqhRo,1,1
24798,5WGE1ea4HBedqTICQdv6di,1,1
24799,13uYPulHoNTudCCvmwd8rP,1,1
24800,4e07JVdw8KBGNwYNyZbsdB,1,1
24801,0AqWqhNUlKqxETzf4EA8qN,1,1
24802,1LCeODQJhEqQMu6J0qCQEL,1,1
24803,3TTYgu3tkd9FolXjWgBbxq,1,1
24804,0BP79YiQ2FLLzfXr0AIBi1,1,1
24805,2Js0GMG6g5cjUzhsnOsP0s,1,1
24806,0irwGiZpPVrODCo5FqDolb,1,1
24807,0A2mTYI8HDN0X6afRLSHB4,1,1
24808,4gzrhAehFj7BuABrWMz6ow,1,1
24809,05jsJqJwqychL4FpaNgAzS,1,1
24810,4PqD4wAf77OxpAiOODf1Rg,1,1
24811,3IBqAhEBI9Z4yjoTy3Ogcs,1,1
24812,2o7F1X7WFNIS3KEuv5WIpX,1,1
24813,5b9GqLQKw7rstpp101pa7Y,1,1
24814,0KkseucFbIhvQQI7SJMwcx,1,1
24815,6NWAAl3Awelh8I7cs4ud2w,1,1
24816,00n7wN0flnH48KVwQOms7A,1,1
24817,4wArg9NWqTyqDQV9QUl0nZ,1,1
24818,33pFpnfJQEXIKh9JsmQXuh,1,1
24819,1G964AW9s14yKF7kJahxV2,1,1
24820,4vBoDgmhEeGd8mNBS9gTso,1,1
24821,5DWlF5fxVsZarYWbcJfiNt,4,7
24822,6Lphpr9Z6H282Sguw0dUWa,2,6
24823,5ECpIfjbsWQsVa0kr8yPVE,4,7
24824,0YnjpvsQGmPMgwMutsIT40,4,7
24825,4ooEiUeM4AcN9bOXkWa6Bk,4,7
24826,79221jS8OxkwugpuWJZdB2,0,2
24827,23sFi9xR2uuskd1TWG94mo,2,6
24828,6lN7JfjLdcIWKxP8ZfLvsP,4,7
24829,500p2JKoUouvNLorJtaHMH,5,8
24830,2CGRcsLboTCSBTV5s1VMEO,2,6
24831,0xp3KUVz8MKlBhlz9Lbpt9,5,0
24832,4IoMzPZUItYxdGGyOTTSch,5,0
24833,3xyjadjljDFuJKDCCtXjPu,2,9
24834,1UJSGqwx2qr3yAXjzEB8zg,2,6
24835,43pFFEWCjYCupU2p11J63g,2,2
24836,2lCuCNqtqSKMOqED1XXHzm,4,7
24837,5KyLgrzur1AIRTSVqoByt8,2,6
24838,6c8EG4ZZ1T5PH20abAixUz,2,2
24839,0e82RyGRR3qS7U19AMaBJC,2,6
24840,69skbcIXeog4ZQLo5GYZBO,1,1
24841,0UPyRYXwwkZMZySDSRrT0N,2,9
24842,6WnqZJJLAL3SM6zBjKzj4P,0,5
24843,4tITEiDQ7sxEpzKMBntL4J,2,6
24844,69tE38JCbd1HSjfd2xQTwU,2,6
24845,4hUXwZolccISaNQ09N3Nsn,4,7
24846,2AQfo36Yr9zKEhe0rXO2Np,2,6
24847,5WJaxpAMLouh2AwuQ7eUWb,5,0
24848,3Zls4SVElW2y2KFQP8JNJc,5,0
24849,66su4Tx96edWZzGhMaxWPf,5,0
24850,5WwRKYnVy9dekqXAGPbAvU,4,7
24851,47eSFHsPDVJwssTTG62Af3,2,6
24852,0T6R47sTN698SrBrD3pYS0,5,0
24853,7mimnm2QlSzW3J38FRMETP,2,6
24854,5IKLwqBQG6KU6MP2zP80Nu,4,7
24855,1CbRvaqvo1g6ZyXZqG95JT,4,7
24856,5hTGToBoGQwt5Lcam57G1L,2,6
24857,38NoAPQ4QRwFLEpecbqA6S,2,6
24858,5hhHYgKKTxk16lx6lIzFK6,2,6
24859,2XGZUI5DzhJDhjJUWQNSXz,2,2
24860,0bTfKFUtxzAgwADGKC8p3C,2,6
24861,5elGdlLAIvV0W4VGXVZCTF,2,6
24862,7wzwYGQ4JQWYjJ30IjTeth,5,2
24863,2vypLDhjtcCXGUC66Ait68,2,6
24864,4a4jlsn8iOXvCIB8Cxp99R,2,2
24865,20AnYlWpLq4wA9oiLYhTXX,5,0
24866,73JUaLdsvKj9iMM0K7XSu8,4,2
24867,5glv2dxchrL66mSD9FAUB9,2,6
24868,4UXBr5nVfHNuDthKqNLN5E,4,8
24869,5CvYEsTnK5MQv3lLIFSYlS,5,0
24870,5DEy8wVNCdJdAGNsOWxmVQ,4,7
24871,2ZCK1GNYOT1vX6oRS05y4m,2,6
24872,5WIFEbexs6WXh6nLEITHoV,5,0
24873,327vWpgg7r3DfghbJ1L0QY,2,9
24874,3ad1MVf3CUFCWW1EyMc9kk,4,7
24875,2VsK5maDIMwgWM0rLMFCLG,2,6
24876,0DlXKJKMgZvRD7DBLLmM5y,5,0
24877,0BBbu8hIArB01X4VdpFT5f,4,7
24878,3ZoEsfqUrLlX2ZmKRjqr9X,5,8
24879,7dD5vY0EuUh8KVL9fcJvM4,5,0
24880,4pHjt1Hs1ghsey8dHnViYX,4,2
24881,1UwiIGmwidEZES4NVSZcDj,2,6
24882,7bZmA6QaupUfZ4HkaMEEfb,2,6
24883,19aHVO2vTQcx40AhHpJZdy,4,7
24884,7KYTaiEtDWoPG954QR6mBH,4,7
24885,2UGKKvxOBklROgz7ZMR3Gg,4,2
24886,0g9MenbKj9dWW5WNloATNF,2,9
24887,1FlqMvKfuOqIgGJH1ZqwQ6,5,0
24888,6VTtLnardf6cWUGf7Q8hja,2,6
24889,2FWZJ4k5ch9Xazp5fkVVp8,4,7
24890,5JVzPnzO0xqnvLoj3HjHjy,2,8
24891,5vclaQWa9q7msUbn1I5krE,4,7
24892,0D3MiqRbFtsfONFfKy16mS,4,7
24893,3GXo1eWlT2flv4x01l5OTu,2,6
24894,3KSydahZ92SSu3rFaHMyP3,2,6
24895,5OVGljrhZqF6gIQtoRx1jq,2,6
24896,6xjqXW9LXRwF1VKQRmRGBE,2,6
24897,7j0PFA2NWZBemeb860xF9Q,1,1
24898,495CiBf2xpxZKyflJ7o5ms,2,6
24899,0sXnn9o5JZk5JxXNYwR55r,4,7
24900,4lNwRn9ypueONu5j0LYb4O,4,7
24901,3gxLL6zO951F5S6aCoNab9,4,7
24902,0zSm03PJQMZziFKAz2bQ0R,2,6
24903,7AyJeJjHDB7HBYkxJH7OV8,2,6
24904,42IGyb3UkWoAL4MvZJKCr4,2,6
24905,7KhbpC08n5JydofNz4x7Q5,4,7
24906,1ziwG7x3nUsviUjE6AAf1T,2,6
24907,3ttsDU0jH2HPn7nBAI1eEc,2,6
24908,4zdA5xT5Lkd9CxWZ2Cty6M,4,2
24909,4EY8sLFYxQ8k89dP6HnYY7,2,6
24910,1W0ef3Ql6jMqAfMzf2rsym,4,7
24911,5jJsz2v9BJmkXcFVvqk7hm,2,6
24912,3l3eu2UAlDPIJGCedj64RB,4,7
24913,2zMJN9JvDlvGP4jB03l1Bz,2,6
24914,1ibRqifchaAfeNdQGpbRVW,4,7
24915,5IDUOGPCVOjisaeC1fAJ27,4,7
24916,1jlo7yVPl10lydReJeeuf9,4,7
24917,27vdeVlzt3VEc82hK39T8B,2,6
24918,1zGlZ52vdGkEIfwFFllGNC,2,6
24919,4dmolF0uIuErxb3GfZILqX,2,6
24920,2mrXdcegvBNOgJJLNamH4i,2,6
24921,3E0DQOuKMy8rWU1r0sTKuT,5,0
24922,4Pd6KZqm7WytF0vRozLsjx,5,0
24923,1sKA8pOTY7RicHloQhRUa0,5,0
24924,6IiAIIHl3Qj4V2bYiPlk3z,5,0
24925,0CrZT9bNctY3fS2baCfrqE,2,6
24926,7gCYJznvowkQIMtAafv6ZY,1,6
24927,6O7QmxB7Euq2MnTdsPdMui,2,6
24928,1ZeuyzMBYasEWQLMPgoyx5,4,7
24929,0t6JuuS8ZFUK1lXInWQpWo,5,8
24930,0kWi34uWqDFm5MjbTbIEpM,4,7
24931,4d4yVNYVwxrNsy5ukJ4QTJ,4,7
24932,3AFCuyWTno6i7EjhYXf5a3,2,6
24933,5sK3SKou1YtKJHXs91RzWS,2,6
24934,1hlTSYP8IlEW0eH4UgQdLp,2,6
24935,6zAmgyfNps7aR51IlQzstg,4,7
24936,5SQVJRs1fj85OwZRXWCBUJ,5,8
24937,1HoZjhl0cjWU3MfUMCc8cl,2,6
24938,2PyDe7AVt0SO9JgJIN69CR,4,7
24939,4xaFXO9JqJXQCAyc2gdDFn,4,7
24940,1TQ5lIStqGrpXbGKYgtr14,2,6
24941,4mlP2UO1jGvloTab6qCKFY,4,7
24942,39QLdxEZdfg78qXKbQS9Nx,2,6
24943,4mEToZX15QG4ecCrllOha0,4,7
24944,3D4obUAhCeIe4LtRXECHnH,2,6
24945,1fp7b8qnaIwJgRDDoI7e36,4,7
24946,0imJYAxpud1PfCf6Z3KbjR,2,6
24947,65472DLYS8dgZsWHbmrP6y,4,7
24948,61TRrYfz8GXUqvKXs5e5tY,2,6
24949,5qHyMU6xc2cngIbzlVtneh,2,6
24950,0FvMBcRyFKgVHwuuYQkQ7C,2,6
24951,20vqGo2lVx8Fvu3WyvEMOs,4,7
24952,6rwGEToUm4LhsI6TgQzOud,2,6
24953,4DShkwL5NAprUabXWjlYm5,4,7
24954,0y9YauthBMacRx0F2eRABW,4,7
24955,3K7Q9PHUWPTaknlbFPThn2,2,6
24956,0kxvCmLStAHSjfzeA5flcH,5,0
24957,4KEtcU39s4wPgZn5M9qbGo,4,7
24958,0LxtmuTAuXg2KgcpYKXcoo,1,1
24959,0IY1lCYvxuGr7FV3KNo7Vz,2,6
24960,1ReaZw2ZBGOhCk6k7DSQfI,5,0
24961,3g2Vs0LaE4gNDawDlmXBZK,4,7
24962,0AWkVcqEUSOeN8xbyHTUf0,5,0
24963,6zk4lFEYIWs1UZZ03NVetT,2,9
