danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.544,0.856,5,-6.84,0,0.0314,0.00162,0.818,0.0763,0.233,125.992,audio_features,4G4patpYxsF6ovHZOX9wgR,spotify:track:4G4patpYxsF6ovHZOX9wgR,https://api.spotify.com/v1/tracks/4G4patpYxsF6ovHZOX9wgR,https://api.spotify.com/v1/audio-analysis/4G4patpYxsF6ovHZOX9wgR,219048,4,John Summit,Human (feat. Echoes)
0.647,0.773,4,-5.893,0,0.0403,0.00854,0.0107,0.714,0.0682,121.997,audio_features,1m66iYSRv0qEQBo0RqyPaw,spotify:track:1m66iYSRv0qEQBo0RqyPaw,https://api.spotify.com/v1/tracks/1m66iYSRv0qEQBo0RqyPaw,https://api.spotify.com/v1/audio-analysis/1m66iYSRv0qEQBo0RqyPaw,174344,4,Felix Cartal,Nothing Good Comes Easy
0.673,0.729,6,-4.879,1,0.0496,0.083,0.0,0.1,0.675,122.023,audio_features,2Xy1UIVfOlukyye6Fd0wrI,spotify:track:2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/tracks/2Xy1UIVfOlukyye6Fd0wrI,https://api.spotify.com/v1/audio-analysis/2Xy1UIVfOlukyye6Fd0wrI,169672,4,Sam Feldt,Follow Me
0.87,0.532,7,-7.101,0,0.0951,0.127,8.65e-05,0.112,0.358,121.986,audio_features,5w7sO0tWXMmctwKnJZu24v,spotify:track:5w7sO0tWXMmctwKnJZu24v,https://api.spotify.com/v1/tracks/5w7sO0tWXMmctwKnJZu24v,https://api.spotify.com/v1/audio-analysis/5w7sO0tWXMmctwKnJZu24v,198704,4,Oliver Heldens,Deja Vu
0.706,0.697,6,-8.455,0,0.0361,0.316,0.763,0.0681,0.377,123.993,audio_features,0xIo8d1CLxARzQhaZwJ1RM,spotify:track:0xIo8d1CLxARzQhaZwJ1RM,https://api.spotify.com/v1/tracks/0xIo8d1CLxARzQhaZwJ1RM,https://api.spotify.com/v1/audio-analysis/0xIo8d1CLxARzQhaZwJ1RM,342053,4,Bonobo,Age of Phase
0.46,0.843,2,-5.164,0,0.0616,0.00623,0.0,0.16,0.276,125.982,audio_features,5UZA39t4lX42ApegVubl7f,spotify:track:5UZA39t4lX42ApegVubl7f,https://api.spotify.com/v1/tracks/5UZA39t4lX42ApegVubl7f,https://api.spotify.com/v1/audio-analysis/5UZA39t4lX42ApegVubl7f,217262,4,Martin Garrix,Won’t Let You Go
0.318,0.764,10,-4.102,1,0.0956,0.00712,0.0,0.0789,0.507,120.984,audio_features,2QLdrqojYq2yRKHqv6tXh1,spotify:track:2QLdrqojYq2yRKHqv6tXh1,https://api.spotify.com/v1/tracks/2QLdrqojYq2yRKHqv6tXh1,https://api.spotify.com/v1/audio-analysis/2QLdrqojYq2yRKHqv6tXh1,200322,3,Years & Years,Sooner Or Later
0.699,0.803,9,-7.437,0,0.0435,0.0349,0.696,0.115,0.029,124.978,audio_features,6fbNKnzlcQzbtryQYSxpMb,spotify:track:6fbNKnzlcQzbtryQYSxpMb,https://api.spotify.com/v1/tracks/6fbNKnzlcQzbtryQYSxpMb,https://api.spotify.com/v1/audio-analysis/6fbNKnzlcQzbtryQYSxpMb,385437,4,Anyma,Running (feat. Meg Myers) - Original Mix
0.762,0.707,10,-7.306,0,0.0437,0.00251,0.00685,0.073,0.717,124.956,audio_features,3OZUrZBtQCiMmpoZquu0BS,spotify:track:3OZUrZBtQCiMmpoZquu0BS,https://api.spotify.com/v1/tracks/3OZUrZBtQCiMmpoZquu0BS,https://api.spotify.com/v1/audio-analysis/3OZUrZBtQCiMmpoZquu0BS,181801,4,Honey Dijon,"Work (feat. Dave Giles II, Cor.Ece & Mike Dunn)"
0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,audio_features,4ASOMWcJUrwEpjJy4GEijz,spotify:track:4ASOMWcJUrwEpjJy4GEijz,https://api.spotify.com/v1/tracks/4ASOMWcJUrwEpjJy4GEijz,https://api.spotify.com/v1/audio-analysis/4ASOMWcJUrwEpjJy4GEijz,196900,4,Chris Lorenzo,California Dreamin' (feat. High Jinx)
0.698,0.87,4,-5.278,0,0.039,0.0683,0.147,0.1,0.398,127.937,audio_features,66HB3QjqHIl9VF4O7ojyEB,spotify:track:66HB3QjqHIl9VF4O7ojyEB,https://api.spotify.com/v1/tracks/66HB3QjqHIl9VF4O7ojyEB,https://api.spotify.com/v1/audio-analysis/66HB3QjqHIl9VF4O7ojyEB,191953,4,TS7,Slow Down
0.486,0.964,9,-3.615,1,0.0548,0.00147,0.0628,0.101,0.177,139.958,audio_features,71LZ7lwCisTG3H9UXKraTe,spotify:track:71LZ7lwCisTG3H9UXKraTe,https://api.spotify.com/v1/tracks/71LZ7lwCisTG3H9UXKraTe,https://api.spotify.com/v1/audio-analysis/71LZ7lwCisTG3H9UXKraTe,202286,4,GRiZ,Color Of Your Soul
