danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.679,0.806,8,-4.226,1,0.0517,0.0671,0.0,0.0847,0.966,171.915,audio_features,2MxHuZWC99rsELX9SrCW7K,spotify:track:2MxHuZWC99rsELX9SrCW7K,https://api.spotify.com/v1/tracks/2MxHuZWC99rsELX9SrCW7K,https://api.spotify.com/v1/audio-analysis/2MxHuZWC99rsELX9SrCW7K,199827,4,Wisin,Buenos Días
0.86,0.516,6,-5.518,0,0.145,0.0616,0.0,0.0791,0.591,98.005,audio_features,1wcE84DVQUF16xudVFzezL,spotify:track:1wcE84DVQUF16xudVFzezL,https://api.spotify.com/v1/tracks/1wcE84DVQUF16xudVFzezL,https://api.spotify.com/v1/audio-analysis/1wcE84DVQUF16xudVFzezL,190406,4,Mau y Ricky,Mal Acostumbrao
0.639,0.703,4,-6.33,0,0.0794,0.0889,1.78e-06,0.0865,0.138,169.888,audio_features,4gzsuuZypVbxs0Af1LSZyB,spotify:track:4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/tracks/4gzsuuZypVbxs0Af1LSZyB,https://api.spotify.com/v1/audio-analysis/4gzsuuZypVbxs0Af1LSZyB,207301,4,Tainy,Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)
0.534,0.661,9,-5.106,1,0.0384,0.115,0.0,0.0956,0.531,112.405,audio_features,1xFwkEGGB6BDhHFzcpsuf8,spotify:track:1xFwkEGGB6BDhHFzcpsuf8,https://api.spotify.com/v1/tracks/1xFwkEGGB6BDhHFzcpsuf8,https://api.spotify.com/v1/audio-analysis/1xFwkEGGB6BDhHFzcpsuf8,199787,4,Sebastian Yatra,Melancólicos Anónimos
0.854,0.683,9,-3.697,0,0.091,0.0374,5.54e-05,0.34,0.642,96.022,audio_features,2M6IDHdaSAyt7FcJcptHjj,spotify:track:2M6IDHdaSAyt7FcJcptHjj,https://api.spotify.com/v1/tracks/2M6IDHdaSAyt7FcJcptHjj,https://api.spotify.com/v1/audio-analysis/2M6IDHdaSAyt7FcJcptHjj,183415,4,Christina Aguilera,Santo
0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,audio_features,20ChN6ZWJ2yhuXcE6SKHDM,spotify:track:20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/tracks/20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/audio-analysis/20ChN6ZWJ2yhuXcE6SKHDM,199773,4,Maria Becerra,Wow Wow (feat. Becky G)
0.762,0.77,5,-2.758,1,0.223,0.138,0.0,0.15,0.631,177.998,audio_features,4HzqWEdAbzcVFDv0pvxV4w,spotify:track:4HzqWEdAbzcVFDv0pvxV4w,https://api.spotify.com/v1/tracks/4HzqWEdAbzcVFDv0pvxV4w,https://api.spotify.com/v1/audio-analysis/4HzqWEdAbzcVFDv0pvxV4w,201181,4,Maluma,Sobrio
0.836,0.66,1,-3.939,0,0.0648,0.724,0.0,0.112,0.829,135.091,audio_features,4hAYQuavbB0FYhyxBTbVal,spotify:track:4hAYQuavbB0FYhyxBTbVal,https://api.spotify.com/v1/tracks/4hAYQuavbB0FYhyxBTbVal,https://api.spotify.com/v1/audio-analysis/4hAYQuavbB0FYhyxBTbVal,216000,4,Alex Luna,Te Marqué Pedo
0.754,0.847,8,-3.731,1,0.0926,0.127,0.0,0.174,0.546,104.973,audio_features,51yjkR9blUWtAphR7lZl5y,spotify:track:51yjkR9blUWtAphR7lZl5y,https://api.spotify.com/v1/tracks/51yjkR9blUWtAphR7lZl5y,https://api.spotify.com/v1/audio-analysis/51yjkR9blUWtAphR7lZl5y,263653,4,Jhay Cortez,Ley Seca
0.77,0.302,0,-7.911,0,0.0466,0.946,3.38e-05,0.125,0.821,136.01,audio_features,6dmXZ9B5HdFAyzHeTneYBK,spotify:track:6dmXZ9B5HdFAyzHeTneYBK,https://api.spotify.com/v1/tracks/6dmXZ9B5HdFAyzHeTneYBK,https://api.spotify.com/v1/audio-analysis/6dmXZ9B5HdFAyzHeTneYBK,188103,4,ROSALÍA,LA FAMA (with The Weeknd)
0.805,0.806,6,-3.589,0,0.0393,0.0828,0.0,0.156,0.682,110.042,audio_features,6c32C8T3KlXrbvWSoD5aON,spotify:track:6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/tracks/6c32C8T3KlXrbvWSoD5aON,https://api.spotify.com/v1/audio-analysis/6c32C8T3KlXrbvWSoD5aON,222728,4,Myke Towers,Experimento
0.711,0.839,7,-6.288,1,0.117,0.0472,0.0,0.0806,0.932,179.936,audio_features,1ZcrHpBbILPNfhBtPhQVHh,spotify:track:1ZcrHpBbILPNfhBtPhQVHh,https://api.spotify.com/v1/tracks/1ZcrHpBbILPNfhBtPhQVHh,https://api.spotify.com/v1/audio-analysis/1ZcrHpBbILPNfhBtPhQVHh,190880,4,Don Omar,Se Menea
0.8,0.837,6,-2.807,0,0.0491,0.00406,0.00313,0.0904,0.702,100.015,audio_features,6IPNp9PfaEqrzotY47TIWy,spotify:track:6IPNp9PfaEqrzotY47TIWy,https://api.spotify.com/v1/tracks/6IPNp9PfaEqrzotY47TIWy,https://api.spotify.com/v1/audio-analysis/6IPNp9PfaEqrzotY47TIWy,225600,4,DJ Snake,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)"
0.761,0.876,6,-5.705,0,0.0658,0.00967,0.00444,0.103,0.352,121.032,audio_features,0x4Kmsd1YLB9emO8thJ62U,spotify:track:0x4Kmsd1YLB9emO8thJ62U,https://api.spotify.com/v1/tracks/0x4Kmsd1YLB9emO8thJ62U,https://api.spotify.com/v1/audio-analysis/0x4Kmsd1YLB9emO8thJ62U,193237,4,Anuel AA,Llorando en un Ferrari
