danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,titles
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4,Calvin Harris,Feel So Close - Radio Edit
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,audio_features,1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,https://api.spotify.com/v1/audio-analysis/1dzQoRqT5ucxXVaAhTcT0J,241933,4,Lady Gaga,Just Dance
0.772,0.685,5,-6.849,1,0.0696,0.019,8.96e-05,0.131,0.501,130.033,audio_features,2iJuuzV8P9Yz0VSurttIV5,spotify:track:2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/tracks/2iJuuzV8P9Yz0VSurttIV5,https://api.spotify.com/v1/audio-analysis/2iJuuzV8P9Yz0VSurttIV5,283400,4,will.i.am,Scream & Shout
0.665,0.911,8,-4.976,1,0.105,0.0121,0.00125,0.656,0.336,125.049,audio_features,587HAh9Eb0uHYVqMHdTrbu,spotify:track:587HAh9Eb0uHYVqMHdTrbu,https://api.spotify.com/v1/tracks/587HAh9Eb0uHYVqMHdTrbu,https://api.spotify.com/v1/audio-analysis/587HAh9Eb0uHYVqMHdTrbu,134400,4,Owen Norton,Love Tonight
0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,audio_features,6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,https://api.spotify.com/v1/audio-analysis/6YUTL4dYpB9xZO5qExPf05,222533,4,Calvin Harris,Summer
0.352,0.911,1,-5.23,1,0.0747,0.00121,0.0,0.0995,0.236,148.033,audio_features,003vvx7Niy0yvhvHt4a68B,spotify:track:003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/tracks/003vvx7Niy0yvhvHt4a68B,https://api.spotify.com/v1/audio-analysis/003vvx7Niy0yvhvHt4a68B,222973,4,The Killers,Mr. Brightside
0.762,0.702,0,-5.87,1,0.0432,0.0167,0.0,0.314,0.898,127.029,audio_features,0jDWRUbxSn8zQlwFbeLHwo,spotify:track:0jDWRUbxSn8zQlwFbeLHwo,https://api.spotify.com/v1/tracks/0jDWRUbxSn8zQlwFbeLHwo,https://api.spotify.com/v1/audio-analysis/0jDWRUbxSn8zQlwFbeLHwo,207200,4,Cascada,Evacuate The Dancefloor
0.795,0.841,9,-5.852,1,0.196,0.272,1.27e-05,0.125,0.867,126.057,audio_features,0t061Rtnig8TE8jPlVMWwX,spotify:track:0t061Rtnig8TE8jPlVMWwX,https://api.spotify.com/v1/tracks/0t061Rtnig8TE8jPlVMWwX,https://api.spotify.com/v1/audio-analysis/0t061Rtnig8TE8jPlVMWwX,162535,4,MOMO Soundz,All Night Long
0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,audio_features,557un1HgwYMuqfWGSTmnxw,spotify:track:557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/audio-analysis/557un1HgwYMuqfWGSTmnxw,192587,4,Beyoncé,Single Ladies (Put a Ring on It)
0.691,0.949,6,-2.584,0,0.133,0.119,4e-06,0.644,0.596,127.949,audio_features,0323djXhOGD2qO5WNe9fuK,spotify:track:0323djXhOGD2qO5WNe9fuK,https://api.spotify.com/v1/tracks/0323djXhOGD2qO5WNe9fuK,https://api.spotify.com/v1/audio-analysis/0323djXhOGD2qO5WNe9fuK,163125,4,VASSY,Tuff
