id,title,artists,pp_artist
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),"['Kygo', 'Selena Gomez']",Kygo / Selena Gomez
1RN7CdGBGJ7IGzdDLu35hU,Devil's Callin',['dying in designer'],dying in designer
33OMBwRtiQ6oYUSterAqwZ,Old News,['Justin Stone'],Justin Stone
1KcmugpUozu6Llj3p5Qboa,Obvious,['blink-182'],blink-182
5EUsI3LIV042IV5ydksV9y,River of Deceit,['Mad Season'],Mad Season
5dPfweC4kFNvS45Hke0FBF,Not Ready to Make Nice,['The Chicks'],The Chicks
5XijWLBY0vwl5MPUpQA2Ha,Is There Somewhere,['Halsey'],Halsey
6lyKOW0FNW6aAZdKVgoM8m,Good Time,['Alan Jackson'],Alan Jackson
3HAgxyWGeJtIVabS2mTREt,Vagabond,['Caamp'],Caamp
7aDThQyCHoaRAP7zROliWg,El Party,"['Pitbull', 'El Micha']",Pitbull / El Micha
54RCDE1TAewECyX4WDUVm1,See You Tonight,['Scotty McCreery'],Scotty McCreery
2AKeXSXkhETX63mDKYGKSs,Denim on Denim,['Tebey'],Tebey
1jRzdY7oUBOhrylNtiMtBD,Shake Ya Ass,['Mystikal'],Mystikal
6eIgosGxxBBAldvgFZj14S,Lost and Found (Acoustic Version),"['Oh, Weatherly']","Oh, Weatherly"
5BgsAQnzQFlunJY5T4k1Pd,Put Me Back Together (feat. Kiiara),"['Cheat Codes', 'Kiiara']",Cheat Codes / Kiiara
1CCg5eneaazLRigi19sHe3,Friends Don't Let Friends,"['Lady A', 'Carly Pearce', 'Thomas Rhett', 'Darius Rucker']",Lady A / Carly Pearce / Thomas Rhett / Darius Rucker
3GD32xWuVIzePR09MMLKtZ,Sleeves,['Neutral Snap'],Neutral Snap
3K01yfjGY0NslZrXkWVAtK,Siren,"['The Chainsmokers', 'Aazar']",The Chainsmokers / Aazar
6pyex9B1kBoRIuabBAc4m8,Jailhouse Rock,['Elvis Presley'],Elvis Presley
7rDcULv8vV16vetBjPJhuE,How Do You Like Me Now?!,['Toby Keith'],Toby Keith
1tVdBXkJDKR1be6kchTy7K,Tierra Caliente (with Eddy K),"['Gente De Zona', 'Eddy K']",Gente De Zona / Eddy K
5zGqTc1WQUe8XqqdnrpKTV,Farmer's Daughter,['Rodney Atkins'],Rodney Atkins
28axGcu9he7YdQ0xwXIaC9,No One - Kayge Calypso & DUNN Remix,['MOTHICA'],MOTHICA
1OPwKKJQiSpFlB7MdIHW3b,Born to Love You - RISE Recording,['LANCO'],LANCO
6V6Fma9lttQBnIaeHdZ4eC,Mr. Lonely,['Midland'],Midland
7F9JEUSWBBzrByXA3FszFX,Shine,['Elgate feat. Spektrem'],Elgate feat. Spektrem
1fbLPjsAXq7gZPtOK9QCZU,Lie To Me,['12 Stones'],12 Stones
46rv0eHo3Ygud6DOqpZjGk,Elevated (Acoustic Version),['State Champs'],State Champs
7vtFOrPRsfQUpe4XXcDESa,Let It Be Me,['Ray LaMontagne'],Ray LaMontagne
1dJuteDIOkGfDSN7zPkzNv,She Don't Use Jelly,['The Flaming Lips'],The Flaming Lips
6yDmXNP2ocytJ0jtQ6p4mm,Boring,['blink-182'],blink-182
6i24LdtpurY1OPvRVjNsSH,Let It Rock,"['Kevin Rudolf', 'Lil Wayne']",Kevin Rudolf / Lil Wayne
2oFIHnpl6srgSEQ507TNNV,Ignition,['TobyMac'],TobyMac
6CyJlVAEFlNdpggOLanytL,Hangin' On,['Chris Young'],Chris Young
2XhqerMFm59xA2NIoMXjt0,All My Friends Drink Beer,['Craig Campbell'],Craig Campbell
0ME1Lv9K21SHHrwYaClxlG,Bartender (Sittin' At A Bar),"['Rehab', 'Hank Williams, Jr.']","Rehab / Hank Williams, Jr."
5R1Uj7HmpOmcSlNYHsuElu,It's Hard to Be Humble (with Lukas Nelson & Micah Nelson),"['Willie Nelson', 'Lukas Nelson', 'Micah Nelson']",Willie Nelson / Lukas Nelson / Micah Nelson
3BSi5qoJGLab7rn7zfmTPA,A Groovy Kind of Love - 2016 Remaster,['Phil Collins'],Phil Collins
18TN0BjJmYeKhfW90PTtw7,Every Little Tear,['Chesney Hawkes'],Chesney Hawkes
1tfWYXh772AkwNm1Ht9O8y,All Or Nothing,['For The Win'],For The Win
0elH6ukMGLyCHJavHutEza,Creep,['Stone Temple Pilots'],Stone Temple Pilots
3MLmUZ3cd1zBHJa7A5IMOM,Nothing Is Bad,['Grady Spencer & the Work'],Grady Spencer & the Work
4T4NLIMypdmyUwK54jECk4,Too Little Too Late,['JoJo'],JoJo
1MOdasYTTObANkLfUkcDtF,End of an Era (Acoustic),['Summer Wars'],Summer Wars
4PKRAcbN8aPrgzFe0kOxRx,Georgia On My Mind,['Ray Charles'],Ray Charles
2vLPGv0TAzbY68zYBbRCD3,I've Been Everywhere,['Johnny Cash'],Johnny Cash
2fPb58e6f8KxejYDCaARwS,Say Something,['A Great Big World'],A Great Big World
7CIzpZaeeNCtJDi1nqEDXb,Falls On Me,['Fuel'],Fuel
56aiLDn3zkqVZHcWhSmGOO,Cross My Heart,['Marianas Trench'],Marianas Trench
1JmiLGI7byEt4wp2280Ug2,I Could Be The One [Avicii vs Nicky Romero] - Nicktim - Didrick Remix,"['Avicii', 'Nicky Romero', 'Didrick']",Avicii / Nicky Romero / Didrick
76YDsWGWezclVy9Z6sDGhf,Da' Dip,['Freak Nasty'],Freak Nasty
6i8SZ4NIrYeyrbBOoRSC9z,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA (1st Show) - January 1968",['Johnny Cash'],Johnny Cash
2EVNYzHWebyLvKxPX6Ozt8,Best I Ever Had (Grey Sky Morning),['Vertical Horizon'],Vertical Horizon
2pTMzMFnEtE4D0U4IcYSSX,Don't Forget Me (When I'm Gone),['Glass Tiger'],Glass Tiger
6ls5ulRydoPE7oWGPGBqFA,Lonely,['Akon'],Akon
3d7tIMdSrJjPcOdXdwnBBF,Naveed - Calgary/Edmonton Live Show Version,['Our Lady Peace'],Our Lady Peace
1JURww012QnWAw0zZXi6Aa,Just the Girl,['The Click Five'],The Click Five
63IoOnvwF02SEyaK1u4xKU,Everybody,['Stabilo'],Stabilo
10qD6YNY0R9nwPECAm5PYb,I Will Be Waiting,['D-Cru'],D-Cru
2qxaR31Te4xDR2yO6LqM8z,Rock Bottom,"['Hailee Steinfeld', 'DNCE']",Hailee Steinfeld / DNCE
5NUvj4WX2tAQGxOF4CWJ7I,Real Life,['Jake Owen'],Jake Owen
6I7l4UNmV5fOxqWO10wGsO,Little White Lies,['Betsy'],Betsy
6Fu2DQzXvx28qYEPrXDikG,I Heard It Through The Grapevine,['Creedence Clearwater Revival'],Creedence Clearwater Revival
